fiidscoreds,fcnumsolicitud,fiidplataforma_serc,fipaiscu,ficanalcu,fisucursalcu,fifoliocu,fiidflujo,fiidsegmento,fiidsegmentobaz,fiidsegmento21,fnpuntaje,fcnombreproducto,fccolor,finivelriesgo,fdregistro,fisucursal,fdfecsol,fcdescgrupo,fitipocred,fitiposol,fctipoproceso,vintage,producto_orig,flg_neta,flg_prioridad,flg_inmediato,fcempnum,fiidplataforma,fiidtiposolicitud,idpersona,ficonsecutivosol,fcdescripcion,descripcion_rechazo,descripcionsubstatus,producto,estatus_final,flg_ou,cte_unico,last_sol,pais_cu,canal_cu,sucursal_cu,folio_cu,formato_cyc,digital,fiunidadnegocio,grupo,subgrupo,m_produc,color_nr_v2,b_riesgo_nr,solicitud_alert,semana_alert,finopedido,fdfechasurt,fdcsaldocapital,b_malo14_26,b_malo14_52,b_malo2_4,b_malo4_6,b_malo8_13,b_malo8_16,first_payment_default2,second_payment_default2,semana_str,semana_num,max_fiidscoreds,plataforma,vintage_eval,flg_surtida,vintage_bis,dif,dif2,flg_baz_boost
49126478,20260108666582801981111441521168231081,1,1,1,5487,156211,14,4,,2,584,Italika,VERDE,2,08JAN2026:00:00:00,2155,08JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601086665828019811114415211682310,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-5487-156211,1.0,1,1,5487,156211,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,393410,08JAN2026:00:00:00,29820.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,1
48990662,2025122976696679198009160145931295981,1,1,1,2764,125872,15,8,,3,565,Telefonia y Computo,VERDE,3,29DEC2025:00:00:00,2764,29DEC2025,,,,,2026.01,TELEFONIA,1.0,1.0,0.0,1206118.0,1.0,8.0,20251229766966791980091601459312959,1.0,Autorizada,,Liberada sin TAZ,Telefonia,Autorizada,1,1-1-2764-125872,1.0,1,1,2764,125872,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.01,112443,03JAN2026:00:00:00,16998.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,5,5,0
48981559,2025122882798282199202196196173143081,1,1,1,2137,42418,15,1,,1,537,Consumo / Otras Mercancias,AMARILLO,1,28DEC2025:00:00:00,8138,28DEC2025,,,,,2025.52,CONSUMO,1.0,1.0,0.0,1193885.0,1.0,8.0,20251228827982821992021961961731430,1.0,Autorizada,,Liberada sin TAZ,Consumo,Autorizada,1,1-1-2137-42418,1.0,1,1,2137,42418,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.01,1254635,29DEC2025:00:00:00,14808.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.52,1,2026.01,1,1,0
40001293,20240703806979771998102841658269738581,6,1,13,7371,1347,7,1,6.0,3,327,Prestamos Personales,VERDE,2,03JUL2024:00:00:00,9977,14DEC2025,,,,,2025.5,PRESTAMOS,1.0,1.0,1.0,,6.0,238.0,202407038069797719981028416582697385,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-13-7371-1347,1.0,1,13,7371,1347,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,Verde,R3,20231130105018105018653102,2026.02,700014268,09JAN2026:00:00:00,16000.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2024.27,1,2026.02,26,555,0
48774785,20251213656571651995092881628379440181,39,1,9,9907,2435,15,2,,2,622,Prestamos Personales,VERDE,2,13DEC2025:00:00:00,9907,13DEC2025,,,,,2025.5,PRESTAMOS,1.0,1.0,1.0,,39.0,238.0,202512136565716519950928816283794401,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-9-9907-2435,1.0,1,9,9907,2435,PROPIOS,1,83,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700004317,11JAN2026:00:00:00,4000.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2025.5,1,2026.02,29,29,0
49106577,20260106818567701984101221811282988181,1,1,3,266,48410,15,5,,3,648,Prestamos Personales,VERDE,1,06JAN2026:00:00:00,2165,06JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601068185677019841012218112829881,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-3-266-48410,1.0,1,3,266,48410,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.02,418282,06JAN2026:00:00:00,2077.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48736144,20251210797986871992020421550552233181,1,1,1,9305,4069293,15,3,,3,543,Consumo / Otras Mercancias,AMARILLO,1,10DEC2025:00:00:00,1482,10DEC2025,,,,,2025.5,CONSUMO,1.0,1.0,0.0,1178092.0,1.0,8.0,202512107979868719920204215505522331,1.0,Autorizada,,Liberada sin TAZ,Consumo,Autorizada,1,1-1-9305-4069293,1.0,1,1,9305,4069293,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.01,668274,04JAN2026:00:00:00,3499.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2025.5,1,2026.01,25,25,0
49161967,2026011177697177196906132151412156181,1,1,1,9305,4141551,15,3,,3,576,Telefonia y Computo,VERDE,2,11JAN2026:00:00:00,7540,11JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,1.0,,1.0,238.0,20260111776971771969061321514121561,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-1-9305-4141551,1.0,1,1,9305,4141551,PROPIOS,0,39,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,1410820,11JAN2026:00:00:00,8261.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48888297,20251221656584711995100362115115887581,1,1,1,7040,91336,15,5,,2,597,Prestamos Personales,VERDE,2,21DEC2025:00:00:00,7040,21DEC2025,,,,,2025.51,PRESTAMOS,1.0,1.0,0.0,282738.0,1.0,8.0,202512216565847119951003621151158875,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-7040-91336,1.0,1,1,7040,91336,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,Rojo,R1,20231110192426192427182834,2026.02,821805,11JAN2026:00:00:00,34820.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2025.51,1,2026.02,21,21,0
48996104,20251229836571711981111261746900375481,1,1,9,3315,2278,15,2,,2,571,Italika,VERDE,2,29DEC2025:00:00:00,9526,29DEC2025,,,,,2026.01,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202512298365717119811112617469003754,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-9-3315-2278,1.0,1,9,3315,2278,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,121537,29DEC2025:00:00:00,33199.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49138338,20260109767967841960100541523272168381,1,1,3,8659,35795,15,2,,2,588,Consumo / Otras Mercancias,VERDE,2,09JAN2026:00:00:00,3144,09JAN2026,,,,,2026.02,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202601097679678419601005415232721683,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-3-8659-35795,1.0,1,3,8659,35795,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.02,623300,09JAN2026:00:00:00,10999.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48913421,20251223776571741960121061536852723081,39,1,1,1627,82327,14,5,,3,595,Prestamos Personales,VERDE,2,23DEC2025:00:00:00,5840,23DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,1.0,,39.0,238.0,202512237765717419601210615368527230,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-1627-82327,1.0,1,1,1627,82327,PROPIOS,0,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700007431,08JAN2026:00:00:00,6600.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2025.52,1,2026.02,16,16,1
48995015,2025122986739074200407138174642134481,1,1,1,8757,2681981,15,5,,3,567,Italika,VERDE,3,29DEC2025:00:00:00,2900,29DEC2025,,,,,2026.01,ITALIKA,1.0,1.0,0.0,1146929.0,1.0,8.0,20251229867390742004071381746421344,1.0,Autorizada,,Liberada sin TAZ,Italika,Autorizada,1,1-1-8757-2681981,1.0,1,1,8757,2681981,TERCEROS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,1005,31DEC2025:00:00:00,24990.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,2,2,0
49146994,20260110806966691988041381217666703881,39,1,1,6103,42375,15,3,,3,576,Telefonia y Computo,VERDE,2,10JAN2026:00:00:00,6103,10JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,1.0,,39.0,238.0,202601108069666919880413812176667038,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-1-6103-42375,1.0,1,1,6103,42375,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,372170,10JAN2026:00:00:00,14063.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.02,1,2026.02,0,0,0
49043917,20241104717968711973032001859109379681,1,1,1,903,72641,15,5,,2,640,Prestamos Personales,VERDE,1,02JAN2026:00:00:00,2545,02JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202411047179687119730320018591093796,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-903-72641,1.0,1,1,903,72641,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,Amarillo,R2,20180222205320205320973796,2026.01,700040653,02JAN2026:00:00:00,25000.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49103570,20250819707986742004053041730267722482,1,1,1,7604,2204785,15,10,,2,627,Prestamos Personales,VERDE,2,06JAN2026:00:00:00,987,06JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,0.0,1199311.0,1.0,8.0,202508197079867420040530417302677224,2.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-7604-2204785,1.0,1,1,7604,2204785,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,1278863,07JAN2026:00:00:00,12898.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,1,1,0
49159291,20260111826582821993121521249136510781,1,1,1,4307,71954,15,5,,2,552,Italika,AMARILLO,1,11JAN2026:00:00:00,6116,11JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601118265828219931215212491365107,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-4307-71954,1.0,1,1,4307,71954,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,20191117210221210222155070,2026.02,528951,11JAN2026:00:00:00,22598.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48995454,20250913777377672006120681421154885582,1,1,1,7604,44915616,15,10,,2,641,Prestamos Personales,VERDE,1,29DEC2025:00:00:00,2045,29DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,341011.0,1.0,8.0,202509137773776720061206814211548855,2.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-7604-44915616,1.0,1,1,7604,44915616,PROPIOS,0,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700029507,05JAN2026:00:00:00,8900.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.01,1,2026.02,7,7,0
48950579,20251226806985741990032141826148871481,39,1,9,5975,13731,15,3,,3,608,Prestamos Personales,VERDE,2,26DEC2025:00:00:00,5975,26DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,1.0,,39.0,238.0,202512268069857419900321418261488714,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-9-5975-13731,1.0,1,9,5975,13731,PROPIOS,0,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,59497,02JAN2026:00:00:00,6600.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Digital,2025.52,1,2026.01,7,7,0
49128481,20260108776986711963120121718781373981,1,1,1,4081,16658,14,8,,3,606,Telefonia y Computo,VERDE,2,08JAN2026:00:00:00,4081,08JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,1.0,,1.0,238.0,202601087769867119631201217187813739,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-1-4081-16658,1.0,1,1,4081,16658,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,390605,08JAN2026:00:00:00,3400.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,1
49087403,20260105767967761990101921357849411681,1,1,9,8993,4869,14,5,,2,586,Consumo / Otras Mercancias,VERDE,2,05JAN2026:00:00:00,9482,05JAN2026,,,,,2026.02,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202601057679677619901019213578494116,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-9-8993-4869,1.0,1,9,8993,4869,PROPIOS,0,495,Consumo,Conectividad,TELEFONIA,NA,,20240529101639101639507833,2026.02,304864,05JAN2026:00:00:00,2616.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,1
49004106,20251230776567821960050181214976542981,1,1,1,6124,14464,15,5,,3,718,Prestamos Personales,VERDE,1,30DEC2025:00:00:00,3195,30DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202512307765678219600501812149765429,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-6124-14464,1.0,1,1,6124,14464,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,Verde,R3,,2026.01,227389,30DEC2025:00:00:00,5198.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
48958958,202512276685826919700225412434746090761,1,1,1,6129,30085,15,2,,2,572,Italika,VERDE,2,27DEC2025:00:00:00,1982,27DEC2025,,,,,,,,,,,,,,,,,,,,1,,,1,1,6129,30085,TERCEROS,0,34,Consumo,Movilidad,ITALIKA,Verde,R2,20221114165952165953012942,2026.01,3425,29DEC2025:00:00:00,20999.0,0,0,0,0,0,0,0.0,,,202601,48958958.0,Fisico,2025.52,1,2026.01,2,2,0
48972431,20251226677980711969092622219123992681,6,1,1,9305,2893081,15,5,,3,682,Prestamos Personales,VERDE,1,28DEC2025:00:00:00,1397,28DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,1.0,,6.0,238.0,202512266779807119690926222191239926,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-9305-2893081,1.0,1,1,9305,2893081,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700018665,09JAN2026:00:00:00,10300.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2025.52,1,2026.02,12,12,0
49096573,20260105827968741978101942058136262981,1,1,1,2021,80826,14,5,,3,623,Italika,VERDE,2,05JAN2026:00:00:00,2021,05JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601058279687419781019420581362629,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-2021-80826,1.0,1,1,2021,80826,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,Rojo,R3,20190403111730111731350920,2026.02,265839,05JAN2026:00:00:00,9615.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,1
49011166,20251230748571671984112161720427224081,1,1,1,5002,57723,15,8,,3,590,Prestamos Personales,VERDE,2,30DEC2025:00:00:00,5002,30DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,1064756.0,1.0,8.0,202512307485716719841121617204272240,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-5002-57723,1.0,1,1,5002,57723,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,Amarillo,R2,20230728145946145946891235,2026.01,663791,31DEC2025:00:00:00,10197.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2026.01,1,2026.01,1,1,0
49043880,2026010282738669197906296168319668581,1,1,1,2191,31052,15,3,,3,643,Prestamos Personales,VERDE,1,02JAN2026:00:00:00,6201,03JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,20260102827386691979062961683196685,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-2191-31052,1.0,1,1,2191,31052,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700006521,03JAN2026:00:00:00,50000.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,1,0
49048191,20260102707977741983042401916773460381,1,1,27,7593,833,15,3,,3,593,Telefonia y Computo,VERDE,2,02JAN2026:00:00:00,1256,02JAN2026,,,,,2026.01,TELEFONIA,1.0,1.0,1.0,,1.0,238.0,202601027079777419830424019167734603,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-27-7593-833,1.0,1,27,7593,833,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.01,65170,02JAN2026:00:00:00,5399.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
48604826,2025120177697774200610254925517219581,1,1,1,9305,4046928,15,1,,1,524,Italika,AMARILLO,2,01DEC2025:00:00:00,479,01DEC2025,,,,,2025.49,ITALIKA,1.0,1.0,0.0,1128241.0,1.0,8.0,20251201776977742006102549255172195,1.0,Autorizada,,Liberada sin TAZ,Italika,Autorizada,1,1-1-9305-4046928,1.0,1,1,9305,4046928,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,1118167,30DEC2025:00:00:00,10799.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2025.49,1,2026.01,29,29,0
49138108,20260109676589661962022501521838749581,1,1,1,9305,4137104,15,3,,3,772,Consumo / Otras Mercancias,VERDE,1,09JAN2026:00:00:00,2367,09JAN2026,,,,,2026.02,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202601096765896619620225015218387495,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-9305-4137104,1.0,1,1,9305,4137104,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.02,896978,09JAN2026:00:00:00,15540.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49062804,20260103837382651976040641747465747081,1,1,1,9305,4122446,15,3,,3,674,Italika,VERDE,1,03JAN2026:00:00:00,4183,03JAN2026,,,,,2026.01,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601038373826519760406417474657470,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-9305-4122446,1.0,1,1,9305,4122446,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,460151,03JAN2026:00:00:00,22733.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49110621,20260107656582891963062441035965997481,1,1,1,9305,4131014,15,3,,3,672,Prestamos Personales,VERDE,1,07JAN2026:00:00:00,5610,07JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601076565828919630624410359659974,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-9305-4131014,1.0,1,1,9305,4131014,PROPIOS,1,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700008399,07JAN2026:00:00:00,9100.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49072331,2026010480658173197510012144577689681,1,1,1,9305,4123857,14,3,,3,609,Consumo / Otras Mercancias,VERDE,2,04JAN2026:00:00:00,9692,04JAN2026,,,,,2026.01,CONSUMO,1.0,1.0,1.0,,1.0,238.0,20260104806581731975100121445776896,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-9305-4123857,1.0,1,1,9305,4123857,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.01,102917,04JAN2026:00:00:00,39052.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,1
49072240,20260104656583741960071001359687777981,1,1,1,9305,4123829,15,3,,3,681,Prestamos Personales,VERDE,1,04JAN2026:00:00:00,2002,04JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601046565837419600710013596877779,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-9305-4123829,1.0,1,1,9305,4123829,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,796803,04JAN2026:00:00:00,41298.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
48811447,20251216827982791995010381310342324481,1,1,1,9305,4082333,15,1,,1,555,Italika,VERDE,3,16DEC2025:00:00:00,143,16DEC2025,,,,,2025.51,ITALIKA,1.0,1.0,0.0,359864.0,1.0,8.0,202512168279827919950103813103423244,1.0,Autorizada,,Liberada sin TAZ,Italika,Autorizada,1,1-1-9305-4082333,1.0,1,1,9305,4082333,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.02,61691,07JAN2026:00:00:00,5917.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2025.51,1,2026.02,22,22,0
48815130,2025121667657976200710196160734543281,1,1,1,7604,46178813,15,11,,1,573,Italika,VERDE,2,16DEC2025:00:00:00,2209,16DEC2025,,,,,2025.51,ITALIKA,1.0,1.0,0.0,1186389.0,1.0,8.0,20251216676579762007101961607345432,1.0,Autorizada,,Liberada sin TAZ,Italika,Autorizada,1,1-1-7604-46178813,1.0,1,1,7604,46178813,PROPIOS,0,83,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700014784,31DEC2025:00:00:00,4000.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.51,1,2026.01,15,15,0
49069001,20260104906574861987010701017518388281,1,1,1,7414,44193,15,3,,3,668,Prestamos Personales,VERDE,1,04JAN2026:00:00:00,7414,04JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601049065748619870107010175183882,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-7414-44193,1.0,1,1,7414,44193,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,1586163,04JAN2026:00:00:00,37296.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49147391,20260110828565691973011261238759178181,1,1,1,9568,11840,15,5,,3,712,Prestamos Personales,VERDE,1,10JAN2026:00:00:00,9568,10JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601108285656919730112612387591781,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-9568-11840,1.0,1,1,9568,11840,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700012185,10JAN2026:00:00:00,50000.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49158753,20250530827976831992060701620788679981,1,1,9,6368,6939,15,5,,2,694,Italika,VERDE,1,11JAN2026:00:00:00,9408,11JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202505308279768319920607016207886799,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-9-6368-6939,1.0,1,9,6368,6939,TERCEROS,0,34,Consumo,Movilidad,ITALIKA,Amarillo,R1,20220514191852191853240484,2026.02,35737,11JAN2026:00:00:00,36999.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48943066,2025122677658668200407086134676178981,1,1,1,8757,2929125,15,10,,3,632,Telefonia y Computo,VERDE,1,26DEC2025:00:00:00,7074,26DEC2025,,,,,2025.52,TELEFONIA,1.0,1.0,0.0,49693.0,1.0,8.0,20251226776586682004070861346761789,1.0,Autorizada,,Liberada sin TAZ,Telefonia,Autorizada,1,1-1-8757-2929125,1.0,1,1,8757,2929125,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.01,1063800,29DEC2025:00:00:00,6499.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.52,1,2026.01,3,3,0
42925500,20241211100502100503109992,1,1,1,1083,77483,14,5,,3,558,Consumo / Otras Mercancias,VERDE,3,11DEC2024:00:00:00,1083,11DEC2024,Rechazo/JVC,3.0,76.0,Reactivaci?n,2024.5,CONSUMO,1.0,0.0,0.0,1033675.0,,,,,,,,,,0,1-1-1083-77483,1.0,1,1,1083,77483,PROPIOS,0,4,Efectivo,Efectivo,CRED EFEC,Amarillo,R1,20241211100502100503109992,2026.01,700029479,03JAN2026:00:00:00,6600.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2024.5,1,2026.01,388,388,1
48995375,20251002716577651999100962136379404281,37,1,33,9546,422199,15,5,,3,627,Telefonia y Computo,VERDE,2,29DEC2025:00:00:00,4978,31DEC2025,,,,,2026.01,TELEFONIA,1.0,1.0,0.0,983456.0,37.0,8.0,202510027165776519991009621363794042,2.0,Autorizada,,Liberada sin TAZ,Telefonia,Autorizada,1,1-33-9546-422199,1.0,1,33,9546,422199,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,Rojo,R1,20201027213041213041828696,2026.01,1499567,04JAN2026:00:00:00,4099.0,0,0,0,0,0,0,,,202601.0,202601,,Digital,2026.01,1,2026.01,4,6,0
49080354,20260103686982861988090761218941606281,6,1,1,5885,90945,15,3,,3,669,Prestamos Personales,VERDE,1,04JAN2026:00:00:00,8697,05JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202601036869828619880907612189416062,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-5885-90945,1.0,1,1,5885,90945,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,Amarillo,R2,20210804140335140335481178,2026.02,700008878,05JAN2026:00:00:00,31000.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.01,1,2026.02,0,1,0
48948130,20251226797983801995030801642284279581,39,1,1,4763,51200,14,3,,3,611,Consumo / Otras Mercancias,VERDE,2,26DEC2025:00:00:00,793,26DEC2025,,,,,2025.52,CONSUMO,1.0,1.0,0.0,1173426.0,39.0,8.0,202512267979838019950308016422842795,1.0,Autorizada,,Liberada sin TAZ,Consumo,Autorizada,1,1-1-4763-51200,1.0,1,1,4763,51200,PROPIOS,0,83,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,71254,08JAN2026:00:00:00,5000.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2025.52,1,2026.02,13,13,1
